marka;model;rok_prod;paliwo;przebieg;pojemnosc;skr_bie;kolor;stan;cena;kraj;link
Toyota;RAV4;2018;Benzyna ;61418;2500;Automatyczna;Czarny;U¿ywane;110535;USA;https://www.cars.com/vehicledetail/b9a6bb5d-2090-4919-98ba-ef26787c4a59/?results_page_number=18&search_instance_id=21d83d8f-e3d4-4009-8ceb-6fcba9ccc426&search_zipcode=&vertical_position=19&web_page_type=shopping%2Fsearch-results
Toyota;RAV4;2018;Benzyna ;81340;2500;Automatyczna;Czarny;U¿ywane;123405;USA;https://www.cars.com/vehicledetail/b639e461-5819-43c2-8a6e-75ac04d5f9b8/?results_page_number=18&search_instance_id=21d83d8f-e3d4-4009-8ceb-6fcba9ccc426&search_zipcode=&vertical_position=20&web_page_type=shopping%2Fsearch-results
Toyota;RAV4;2018;Benzyna ;56775;2500;Automatyczna;Bia³y;U¿ywane;108964;USA;https://www.cars.com/vehicledetail/ff79a3f9-ee72-41d3-998d-65b77afe1eb0/?results_page_number=19&search_instance_id=5bc067eb-dc61-4d96-9404-9c8a5f4b1f5a&search_zipcode=&vertical_position=1&web_page_type=shopping%2Fsearch-results
Toyota;RAV4;2019;Benzyna ;32398;2500;Automatyczna;Niebieski;U¿ywane;130886;USA;https://www.cars.com/vehicledetail/b370ca06-5240-4f3f-9e62-081c4bdb9d14/?results_page_number=19&search_instance_id=5bc067eb-dc61-4d96-9404-9c8a5f4b1f5a&search_zipcode=&vertical_position=3&web_page_type=shopping%2Fsearch-results
Toyota;RAV4;2018;Benzyna;102 994;1 987;Manualna;Zielony;U¿ywane;99900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-toyota-rav-4-premium-2-0-4x4-salon-polska-faktura-vat-ID6Emeiu.html
Toyota;RAV4;2014;Diesel;123 019;1 998;Manualna;Bia³y;U¿ywane;64100;Polska;https://www.otomoto.pl/oferta/toyota-rav4-gwarancja-12-miesiecy-darmowa-dostawa-raport-techniczny-online-ID6Ewzk5.html
Toyota;RAV4;2013;Diesel;243 573;1 998;Manualna;Zielony;U¿ywane;65000;Polska;https://www.otomoto.pl/oferta/toyota-rav4-2-0-d-4d-nowy-model-zarejestrowany-suv-biznesowa-wersja-ID6EoTLP.html
Toyota;RAV4;2006;Diesel;202 000;2 231;Manualna;Szary;U¿ywane;28800;Polska;https://www.otomoto.pl/oferta/toyota-rav4-2-2d-4x4-stan-bdb-bezwypadkowy-ID6EpZrB.html
Toyota;RAV4;2016;Hybryda;173 620;2 494;Automatyczna;Szary;U¿ywane;92900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-rav4-style-4x2-hybrid-fvat23-ID6Ekq2H.html
Toyota;RAV4;2017;Hybryda;66 710;2 494;Automatyczna;Srebrny;U¿ywane;125850;Polska;https://www.otomoto.pl/oferta/toyota-rav4-hybrid-premium-4x4-oferta-dealera-gwarancja-ID6EuG7c.html
Toyota;RAV4;2017;Benzyna;72 400;2 494;Automatyczna;Szary;U¿ywane;68000;Polska;https://www.otomoto.pl/oferta/toyota-rav4-xle-176km-2-5l-od-ubezpieczalni-ID6Eu9Wr.html
Toyota;RAV4;2005;Diesel;300 000;1 995;Manualna;Czarny;U¿ywane;14500;Polska;https://www.otomoto.pl/oferta/toyota-rav4-2-0-4x4-diesel-klima-zamiana-ID6Eu9Dx.html
Toyota;RAV4;2012;Diesel;254 000;2 231;Manualna;Czarny;U¿ywane;48900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-naped-4x4-szyberdach-polskora-alu-led-kamera-ID6EtAdU.html
Toyota;RAV4;2017;Hybryda;82 194;2 494;Automatyczna;Srebrny;U¿ywane;122800;Polska;https://www.otomoto.pl/oferta/toyota-rav4-2-5-hybrid-selection-4x4-salon-polska-faktura-vat-23-gwarancja-ID6Ep3CH.html
Toyota;RAV4;2017;Hybryda;137 000;2 494;Automatyczna;Szary;U¿ywane;105900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-2-5-hybryda-197km-prestige-winter-i-wlasciciel-krajowy-serwisowany-ID6Ep3NS.html
Toyota;RAV4;2019;Hybryda;68 000;2 487;Automatyczna;Niebieski;U¿ywane;162888;Polska;https://www.otomoto.pl/oferta/toyota-rav4-executive-jbl-automat-salon-pl-1-wl-100-serwis-toyota-ID6EwNdn.html
Toyota;RAV4;2022;Hybryda;1;2 487;Automatyczna;Czarny;Nowe;121637;Polska;https://www.otomoto.pl/oferta/toyota-rav4-executive-2-5-hybrid-218-km-wynajem-wszystko-w-racie-2793-pln-ID6Er3Qv.html
Toyota;RAV4;2014;Benzyna;115 203;1 987;Manualna;Br¹zowy;U¿ywane;75900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-premium-2014r-2-0-151km-polski-salon-pierwszy-wlasciciel-ID6Ex7Oe.html
Toyota;RAV4;2017;Benzyna;63 400;1 987;Manualna;Czarny;U¿ywane;91500;Polska;https://www.otomoto.pl/oferta/toyota-rav4-salon-polska-i-wlasciciel-serwisowany-instalacja-gazowa-ID6Eu8D2.html
Toyota;RAV4;2018;Hybryda;62 000;2 494;Automatyczna;Bordowy;U¿ywane;128888;Polska;https://www.otomoto.pl/oferta/toyota-rav4-selection-4x4-automat-salon-polska-1-wl-100-serwis-toyota-ID6EwOMy.html
Toyota;RAV4;2016;Benzyna;111 000;1 987;Automatyczna;Bia³y;U¿ywane;117899;Polska;https://www.otomoto.pl/oferta/toyota-rav4-3lata-gwarancja-1wl-kraj-bezwypadkow-2-0-4x4-152km-automat-style-fv23-ID6EffkQ.html
Toyota;RAV4;2016;Benzyna;36 549;1 987;Automatyczna;Br¹zowy;U¿ywane;112900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-polski-salon-1-wlasciciel-ID6EssqJ.html
Toyota;RAV4;2016;Benzyna;66 150;1 987;Manualna;Niebieski;U¿ywane;104900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-2-0-152km-4x4-premium-style-tapicerka-skorzana-i-rej-2017-ID6EwxVq.html
Toyota;RAV4;2014;Benzyna;69 346;1 987;Manualna;Bia³y;U¿ywane;82900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-2-0-premium-anniversary-ID6EtyNR.html
Toyota;RAV4;2010;Diesel;144 000;2 231;Automatyczna;Niebieski;U¿ywane;49999;Polska;https://www.otomoto.pl/oferta/toyota-rav4-automat-4-x-4-salon-polska-navigacja-skora-ID6Eqonn.html
Toyota;RAV4;2011;Benzyna+LPG;228 000;1 987;Automatyczna;Czarny;U¿ywane;51000;Polska;https://www.otomoto.pl/oferta/toyota-rav4-ID6Erzyk.html
Toyota;RAV4;2002;Diesel;194 000;1 995;Manualna;Srebrny;U¿ywane;17500;Polska;https://www.otomoto.pl/oferta/toyota-rav4-toyota-rav4-2-0-d-4d-4x4-stan-b-dobry-ID6Ex7G9.html
Toyota;RAV4;2007;Diesel;152 880;2 231;Manualna;Inny kolor;U¿ywane;33000;Polska;https://www.otomoto.pl/oferta/toyota-rav4-ID6Eu7Mi.html
Toyota;RAV4;2012;Benzyna;206 000;1 987;Manualna;Bia³y;U¿ywane;47000;Polska;https://www.otomoto.pl/oferta/toyota-rav4-toyota-rav4-salon-polska-2-wlasciciel-ID6EwxBO.html
Toyota;RAV4;2016;Hybryda;137 860;2 494;Automatyczna;Bordowy;U¿ywane;108900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-salon-polska-hybrid-premium-4x2-style-vip-ID6EszyS.html
Toyota;RAV4;2009;Benzyna;183 207;1 987;Manualna;Czarny;U¿ywane;42000;Polska;https://www.otomoto.pl/oferta/toyota-rav4-executive-bezwypadkowa-wszystkie-elementy-oryginalny-lakier-ID6Eg5vi.html
Toyota;RAV4;2005;Diesel;325 000;1 995;Manualna;Srebrny;U¿ywane;18900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-ID6Ex7nA.html
Toyota;RAV4;2017;Hybryda;52 855;2 494;Automatyczna;Szary;U¿ywane;127799;Polska;https://www.otomoto.pl/oferta/toyota-rav4-toyota-rav-4-2-5-hybrid-premium-4x4-kamera-salonpl-vat23-ID6EwvRi.html
Toyota;RAV4;2022;Hybryda;1;2 487;Automatyczna;Inny kolor;Nowe;215000;Polska;https://www.otomoto.pl/oferta/toyota-rav4-toyota-rav-4-executive-jbl-4x2-do-odbioru-w-ciagu-miesiaca-ID6EwvNv.html
Toyota;RAV4;2008;Benzyna;148 000;1 998;Manualna;Czarny;U¿ywane;39000;Polska;https://www.otomoto.pl/oferta/toyota-rav4-salon-polska-ID6Ex7er.html
Toyota;RAV4;2017;Hybryda;152 569;2 494;Automatyczna;Czarny;U¿ywane;119900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-hybrid-premium-4x2-style-faktura-vat-23-ID6Ehxps.html
Toyota;RAV4;2017;Hybryda;48 745;2 494;Automatyczna;Srebrny;U¿ywane;125900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-hybrid-selection-4x2-gwarancja-oferta-dealera-ID6Evdrv.html
Toyota;RAV4;2015;Benzyna;150 000;1 987;Automatyczna;Br¹zowy;U¿ywane;82900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-2-0-152km-4x4-full-opcja-ID6EuAYa.html
Toyota;RAV4;2017;Hybryda;74 520;2 494;Automatyczna;Szary;U¿ywane;129900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-hybrid-selection-4x4-ID6Evd0h.html
Toyota;RAV4;2018;Benzyna;50 000;1 987;Automatyczna;Szary;U¿ywane;130000;Polska;https://www.otomoto.pl/oferta/toyota-rav4-toyota-rav4-2018-pierwszy-wlasciciel-automat-ID6Egs8p.html
Toyota;RAV4;2017;Benzyna;91 000;2 494;Automatyczna;Srebrny;U¿ywane;54000;Polska;https://www.otomoto.pl/oferta/toyota-rav4-2018-toyota-rav4-adventure-dobrastronamocy-ID6EpFeb.html
Toyota;RAV4;2004;Benzyna;179 000;1 998;Manualna;Niebieski;U¿ywane;29700;Polska;https://www.otomoto.pl/oferta/toyota-rav4-2-0b-150km-4x4-lift-serwis100-oryginalrurygoracopolecam-ID6EqMFj.html
Toyota;RAV4;2019;Hybryda;41 000;2 487;Automatyczna;Bia³y;U¿ywane;151900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-serwis2-kluczykihybrydaautomatswiatla-ledgwarancja-ID6Er2N0.html
Toyota;RAV4;2014;Diesel;140 107;1 998;Manualna;Szary;U¿ywane;69900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-2-0-d-4d-125-m-t-premium-tech-salon-polska-aso-bezwypadkowy-ID6EwwHB.html
Toyota;RAV4;2020;Hybryda;11 979;2 487;Automatyczna;Bia³y;U¿ywane;181356;Polska;https://www.otomoto.pl/oferta/toyota-rav4-cesja-leasingu-krajowy-selection-jak-nowy-4x4-ID6Ewv0t.html
Toyota;RAV4;2017;Hybryda;69 030;2 494;Automatyczna;Br¹zowy;U¿ywane;123000;Polska;https://www.otomoto.pl/oferta/toyota-rav4-2-5-hybrid-prestige-4x4-z-polskiego-salonu-faktura-vat-23-ID6Erzey.html
Toyota;RAV4;2013;Diesel;190 000;1 998;Manualna;Br¹zowy;U¿ywane;54900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-2-0d-serwis-aso-zadbana-navi-kamera-2xalufelgi-ID6Erwfx.html
Toyota;RAV4;2021;Benzyna;5 000;1 987;Automatyczna;Czerwony;U¿ywane;96500;Polska;https://www.otomoto.pl/oferta/toyota-rav4-2021-rok-2-5-benzyna-uszkodzona-ID6Eu4wZ.html
Toyota;RAV4;2012;Diesel;210 000;2 231;Manualna;Bia³y;U¿ywane;44900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-2-2diesel150km-4x4-nawigacja-kamera-klimatronic-tempomat-zarejestrowan-ID6EwMST.html
Toyota;RAV4;2017;Hybryda;19 500;2 494;Automatyczna;Bia³y;U¿ywane;122500;Polska;https://www.otomoto.pl/oferta/toyota-rav4-polski-salon-pierwszy-wlasciciel-przebieg-19500-bezkolizyjny-ID6EuzOD.html
Toyota;RAV4;2009;Diesel;191 760;2 231;Manualna;Szary;U¿ywane;28200;Polska;https://www.otomoto.pl/oferta/toyota-rav4-niski-przebieg-4x4-2-2-d-4d-136km-ID6EsmGh.html
Toyota;RAV4;2016;Hybryda;53 303;2 494;Automatyczna;Bordowy;U¿ywane;119900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-hybrid-197km-premium-4x4-salon-polska-vat23-ID6Erwka.html
Toyota;RAV4;2015;Diesel;72 000;2 000;Manualna;Bia³y;U¿ywane;81900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-f-vat-gwarancja-salon-polska-suv-bialy-el-szyby-ID6E6oha.html
Toyota;RAV4;2018;Hybryda;44 800;2 487;Automatyczna;Bia³y;U¿ywane;155000;Polska;https://www.otomoto.pl/oferta/toyota-rav4-executive-asystenty-webasto-360-wentylacje-przebieg-f-vat-ID6EwKR2.html
Toyota;RAV4;2007;Diesel;195 000;2 231;Manualna;Niebieski;U¿ywane;26800;Polska;https://www.otomoto.pl/oferta/toyota-rav4-4x4-2007r-195000km-2-2-177km-bezwypadkowa-climatronic-tempomat-ID6Evc5Z.html
Toyota;RAV4;2018;Hybryda;98 000;2 487;Automatyczna;Bia³y;U¿ywane;148888;Polska;https://www.otomoto.pl/oferta/toyota-rav4-selection-jbl-salon-polska-1-wl-serwis-toyota-automat-ID6EuhjQ.html
Toyota;RAV4;2013;Diesel;139 000;1 998;Manualna;Szary;U¿ywane;61000;Polska;https://www.otomoto.pl/oferta/toyota-rav4-toyota-rav4-iv-salon-polska-ID6Ex6Fh.html
Toyota;RAV4;2014;Diesel;256 000;1 998;Manualna;Czarny;U¿ywane;59900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-toyota-rav-4-20th-anniversary-4x4-ID6EwMbM.html
Toyota;RAV4;2020;Hybryda;31 298;2 487;Automatyczna;Czarny;U¿ywane;85000;Polska;https://www.otomoto.pl/oferta/toyota-rav4-toyota-rav4-hybrid-naped-4x4-ID6EwuvG.html
Toyota;RAV4;2003;Benzyna;151 000;1 998;Manualna;Czarny;U¿ywane;23700;Polska;https://www.otomoto.pl/oferta/toyota-rav4-2-0-benzyna-4x4-ID6Ex6DR.html
Toyota;RAV4;2007;Diesel;265 000;2 231;Manualna;Szary;U¿ywane;26900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-toyota-rav-4-z-niemiec-4x4-ID6EqvT1.html
Toyota;RAV4;2007;Diesel;289 000;2 231;Manualna;Srebrny;U¿ywane;24000;Polska;https://www.otomoto.pl/oferta/toyota-rav4-toyota-rav4-zadbana-4x4-klimatronik-ID6EauK4.html
Toyota;RAV4;2008;Diesel;188 000;2 231;Manualna;Szary;U¿ywane;24900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-2-2d4d-136km-4x4-stan-bdb-zero-korozji-niski-przebieg-klimatronik-ID6EpViZ.html
Toyota;RAV4;2013;Diesel;75 000;2 200;Automatyczna;Bia³y;U¿ywane;55900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-gwarancja-atrakcyjna-cena-ID6EuyLv.html
Toyota;RAV4;2017;Hybryda;70 395;2 494;Automatyczna;Srebrny;U¿ywane;121900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-2-5-hybrid-e-cvt-hybrid-selection-4x2-ID6Eemuk.html
Toyota;RAV4;2007;Diesel;158 062;2 231;Manualna;Srebrny;U¿ywane;15900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-toyotarav422-11-2007r2-2d136pszofcar-ID6Ev752.html
Toyota;RAV4;2016;Hybryda;92 707;2 494;Automatyczna;Srebrny;U¿ywane;104900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-hybrid-premium-style-1-wlasc-serwis-aso-16-17-ID6EoOyw.html
Toyota;RAV4;2019;Benzyna;36 427;1 987;Automatyczna;Bia³y;U¿ywane;134900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-activ-2-0-16v-173km-salon-pl-iwl-36tys-km-ID6EkSyW.html
Toyota;RAV4;2017;Hybryda;122 000;2 494;Automatyczna;Srebrny;U¿ywane;109800;Polska;https://www.otomoto.pl/oferta/toyota-rav4-selection-salon-polska-1-wlasciciel-serwis-toyota-ID6EnPDo.html
Toyota;RAV4;2019;Benzyna;34 463;2 487;Automatyczna;Szary;U¿ywane;150000;Polska;https://www.otomoto.pl/oferta/toyota-rav4-2-5-hybrid-salon-polska-1-wlasciciel-serwis-aso-automat-ID6EttI1.html
Toyota;RAV4;2002;Benzyna;234 069;1 794;Manualna;Niebieski;U¿ywane;11500;Polska;https://www.otomoto.pl/oferta/toyota-rav4-1-8-vvt-i-klima-alu-ID6EwtHF.html
Toyota;RAV4;2006;Diesel;200 000;2 231;Manualna;Z³oty;U¿ywane;11900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-toyota-rav4-2-2-diesel-4x4-2006r-ID6EfZWl.html
Toyota;RAV4;2015;Benzyna;118 000;1 987;Manualna;Srebrny;U¿ywane;89750;Polska;https://www.otomoto.pl/oferta/toyota-rav4-okazja-rav4-toyota-4x4-2-0-manual-ID6DU7OQ.html
Toyota;RAV4;2003;Diesel;280 584;1 995;Manualna;Srebrny;U¿ywane;19800;Polska;https://www.otomoto.pl/oferta/toyota-rav4-4x4-super-serwis-wszystkie-elementy-oryginalny-lakier-ID6Euwch.html
Toyota;RAV4;2004;Benzyna;275 000;1 998;Automatyczna;Srebrny;U¿ywane;20600;Polska;https://www.otomoto.pl/oferta/toyota-rav4-pierwszy-wlasciciel-ID6EwLkD.html
Toyota;RAV4;2022;Hybryda;2;2 487;Automatyczna;Szary;Nowe;181441;Polska;https://www.otomoto.pl/oferta/toyota-rav4-executive-2-5-hybrid-dynamic-force-direct-shift-cvt-ii-od-reki-ID6Ewt3g.html
Toyota;RAV4;2007;Benzyna+LPG;240 000;3 546;Automatyczna;Srebrny;U¿ywane;38000;Polska;https://www.otomoto.pl/oferta/toyota-rav4-ID6EvaY7.html
Toyota;RAV4;2008;Diesel;223 000;2 231;Manualna;Niebieski;U¿ywane;26900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-navi-skora-podgrzewane-fotele-ID6Ex6es.html
Toyota;RAV4;2005;Diesel;285 000;1 995;Manualna;Srebrny;U¿ywane;18600;Polska;https://www.otomoto.pl/oferta/toyota-rav4-ID6Eu1FR.html
Toyota;RAV4;2016;Hybryda;83 000;2 494;Automatyczna;Czarny;U¿ywane;97900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-sprowadzony-wersja-prestige-ID6Eu1CE.html
Toyota;RAV4;2004;Diesel;260 000;1 995;Manualna;Srebrny;U¿ywane;17999;Polska;https://www.otomoto.pl/oferta/toyota-rav4-ID6Ex6bc.html
Toyota;RAV4;2004;Benzyna+LPG;157 407;1 998;Manualna;Niebieski;U¿ywane;20500;Polska;https://www.otomoto.pl/oferta/toyota-rav4-2-0-vvt-i-gaz-klima-ID6EwrVA.html
Toyota;RAV4;2020;Hybryda;78 806;2 487;Automatyczna;Niebieski;U¿ywane;94700;Polska;https://www.otomoto.pl/oferta/toyota-rav4-xse-2020-ID6Ewrbi.html
Toyota;RAV4;2014;Diesel;184 000;1 998;Manualna;Bia³y;U¿ywane;62500;Polska;https://www.otomoto.pl/oferta/toyota-rav4-kamera-cofania-biala-perla-bardzo-ladna-ledy-bezwypadek-ID6EiP0K.html
Toyota;RAV4;2005;Benzyna+LPG;240 000;1 998;Automatyczna;Inny kolor;U¿ywane;24900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-2-0-lpg-150km-4x4-automat-2005r-ID6EwKtr.html
Toyota;RAV4;2006;Diesel;196 000;2 231;Manualna;Be¿owy;U¿ywane;25900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-ID6Eo2Sg.html
Toyota;RAV4;2017;Benzyna;60 701;1 987;Manualna;Bia³y;U¿ywane;103000;Polska;https://www.otomoto.pl/oferta/toyota-rav4-premium-ID6EwK6j.html
Toyota;RAV4;1998;Benzyna;217 477;1 998;Manualna;Srebrny;U¿ywane;10900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-4x4-alu-felgi-hak-napedy-jak-i-reszta-sprawne-ID6EcSDd.html
Toyota;RAV4;2005;Benzyna;167 231;1 998;Manualna;Szary;U¿ywane;29999;Polska;https://www.otomoto.pl/oferta/toyota-rav4-2-0-150ps-3-drzwi-4x4-klima-ID6EwK6M.html
Toyota;RAV4;2016;Hybryda;109 193;2 494;Automatyczna;Czarny;U¿ywane;112900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-hybrid-prestige-4x2-nawigacja-ID6Ewrfb.html
Toyota;RAV4;2017;Hybryda;193 000;2 494;Automatyczna;Srebrny;U¿ywane;94900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-toyota-rav-4-hybrid-selection-platinum-2017-salon-polska-1-wlasciciel-ID6EnPAR.html
Toyota;RAV4;2011;Benzyna;128 000;1 997;Manualna;Czarny;U¿ywane;49900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-2-0-ben-130tys-przebieg-skora-4x4-ID6Euoj8.html
Toyota;RAV4;2006;Benzyna;51 330;1 998;Automatyczna;Be¿owy;U¿ywane;44900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-toyota-rav-4-2-0-150km-automat-51tys-przebiegu-stan-perfekcyjny-ID6Ex5PM.html
Toyota;RAV4;2018;Benzyna+LPG;65 000;1 987;Manualna;Bia³y;U¿ywane;99899;Polska;https://www.otomoto.pl/oferta/toyota-rav4-stan-idealny-lpg-polski-salon-pierwszy-wlasciciel-4x4-ID6EpBeC.html
Toyota;RAV4;2018;Benzyna;41 679;1 987;Manualna;Szary;U¿ywane;124799;Polska;https://www.otomoto.pl/oferta/toyota-rav4-toyota-rav-4-rata-od-1769zl-netto-w-wynajmie-12-24-mies-ID6EssSD.html
Toyota;RAV4;2005;Benzyna;187 500;1 794;Manualna;Z³oty;U¿ywane;24900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-1-8-vvti-serwis-ID6EqWFQ.html
Toyota;RAV4;2007;Diesel;264 000;2 231;Manualna;Czarny;U¿ywane;12600;Polska;https://www.otomoto.pl/oferta/toyota-rav4-2-2-d4d-136-km-skorzane-fotele-ID6EqaxD.html
Toyota;RAV4;2017;Hybryda;107 443;2 494;Automatyczna;Srebrny;U¿ywane;118800;Polska;https://www.otomoto.pl/oferta/toyota-rav4-rav4-hybrid-selection-platinium-navi-ID6Esr6I.html
Toyota;RAV4;2018;Hybryda;116 607;2 494;Automatyczna;Szary;U¿ywane;118900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-2-5-hybrid-197km-navi-szyberdach-ID6EtokO.html
Toyota;RAV4;2022;Hybryda;5;2 487;Automatyczna;Inny kolor;Nowe;191990;Polska;https://www.otomoto.pl/oferta/toyota-rav4-2-5-hybrid-dynamic-force-222-km-4x4-adventure-2022-ID6EmcmN.html
Toyota;RAV4;2005;Benzyna+LPG;282 000;1 998;Manualna;Srebrny;U¿ywane;20900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-toyota-rav-4-ID6EkfkK.html
Toyota;RAV4;2006;Diesel;324 000;2 231;Manualna;Srebrny;U¿ywane;21490;Polska;https://www.otomoto.pl/oferta/toyota-rav4-d4d-super-stan-klimatronik-xenon-hak-tempomat-gwarancja-zamiana-ID6EwquF.html
Toyota;RAV4;2021;Hybryda;7 132;2 487;Automatyczna;Szary;U¿ywane;169900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-ID6EwJeP.html
Toyota;RAV4;2011;Diesel;299 600;2 231;Manualna;Czarny;U¿ywane;38900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-toyota-rav4-iii-2011-150hp-110-kw-2-2l-manual-diesel-5-drzwi-299-600km-ID6Ex5Bh.html
Toyota;RAV4;2014;Diesel;130 000;2 231;Manualna;Bia³y;U¿ywane;64999;Polska;https://www.otomoto.pl/oferta/toyota-rav4-toyota-rav-4-2-2-d4d-150-km-4x4-ID6Edsur.html
Toyota;RAV4;2016;Hybryda;183 093;2 494;Automatyczna;Bordowy;U¿ywane;102000;Polska;https://www.otomoto.pl/oferta/toyota-rav4-hybrid-prestige-4x4-ID6EumAq.html
Toyota;RAV4;2017;Hybryda;116 000;2 494;Automatyczna;Bia³y;U¿ywane;98000;Polska;https://www.otomoto.pl/oferta/toyota-rav4-hybryda-bogate-wyposazenie-serwisowany-zadbany-gwarancja-ID6EwIQY.html
Toyota;RAV4;2008;Diesel;334 000;2 231;Manualna;Czarny;U¿ywane;29800;Polska;https://www.otomoto.pl/oferta/toyota-rav4-salon-pl-serwis-ID6EsUv5.html
Toyota;RAV4;2017;Benzyna;82 482;1 987;Automatyczna;Srebrny;U¿ywane;115850;Polska;https://www.otomoto.pl/oferta/toyota-rav4-2-0-premium-4x4-ms-ID6Eg0Vw.html
Toyota;RAV4;2007;Benzyna+LPG;157 700;1 998;Automatyczna;Z³oty;U¿ywane;45777;Polska;https://www.otomoto.pl/oferta/toyota-rav4-toyota-rav-4-prestige-2-0-benzyna-gaz-salon-pl-automat-ID6EwpkN.html
Toyota;RAV4;2003;Benzyna;174 528;1 794;Manualna;Niebieski;U¿ywane;25800;Polska;https://www.otomoto.pl/oferta/toyota-rav4-stan-wyjatkowy-bez-korozji-oryginal-serwisowana-ID6Ex5w6.html
Toyota;RAV4;2012;Diesel;150 000;2 231;Manualna;Inny kolor;U¿ywane;47999;Polska;https://www.otomoto.pl/oferta/toyota-rav4-toyota-rav-4-2-2-d-4d-ID6Eq950.html
Toyota;RAV4;2005;Benzyna;243 000;1 998;Manualna;Srebrny;U¿ywane;29900;Polska;https://www.otomoto.pl/oferta/toyota-rav4-4x4-2-0vvt-i-150km-klimatronik-alufelgi-pc-ID6Ex5th.html
Toyota;RAV4;2017;Benzyna;103 529;2 000;Automatyczna;Bordowy;U¿ywane;97300;Polska;https://www.otomoto.pl/oferta/toyota-rav4-4-x-4-navi-kamery-360-a-u-t-o-m-a-t-ID6Ex5tb.html
